Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783420475,50,,Aggregated,64.300000,0.000000,400,450,490,530,630,720,810,870,1000,1300,1300,4618,0,400,418.0524866399688,26.075099827721715,1294.9153000954539,3056.29536595929
1783420476,50,,Aggregated,64.500000,0.000000,400,450,500,530,620,720,810,870,1000,1300,1300,4681,0,400,418.8564943609876,26.075099827721715,1294.9153000954539,3056.2956633198037
1783420477,50,,Aggregated,65.000000,0.000000,400,460,500,530,620,720,810,860,1000,1300,1300,4741,0,400,419.639568994481,26.075099827721715,1294.9153000954539,3056.2959291288757
1783420478,50,,Aggregated,67.300000,0.000000,400,460,500,530,620,720,810,860,1000,1300,1300,4797,0,400,420.5629045659863,26.075099827721715,1294.9153000954539,3056.296018344799
1783420479,50,,Aggregated,68.400000,0.000000,400,460,500,530,620,710,800,860,1000,1300,1300,4861,0,400,421.08379273850306,26.075099827721715,1294.9153000954539,3056.29644106151
1783420480,50,,Aggregated,67.600000,0.000000,410,460,500,530,620,720,800,860,1000,1300,1300,4919,0,410,422.06679837402197,26.075099827721715,1294.9153000954539,3056.2964017076642
1783420481,50,,Aggregated,67.200000,0.000000,410,460,500,530,630,730,810,880,1000,1300,1300,4963,0,410,424.84242053200126,26.075099827721715,1294.9153000954539,3056.2969977835987
1783420482,50,,Aggregated,65.600000,0.000000,410,460,510,540,640,740,830,890,1100,1300,1300,5010,0,410,427.9840240719265,26.075099827721715,1294.9153000954539,3056.297405189621
1783420483,50,,Aggregated,63.100000,0.000000,410,460,510,540,630,730,830,890,1100,1300,1300,5081,0,410,427.6780715211584,26.075099827721715,1294.9153000954539,3056.2967919700845
1783420484,50,,Aggregated,59.300000,0.000000,410,460,500,540,630,730,830,890,1100,1300,1300,5184,0,410,425.6863890430081,26.075099827721715,1294.9153000954539,3056.2970679012346
1783420485,50,,Aggregated,60.300000,0.000000,400,460,500,530,630,730,830,890,1100,1300,1300,5265,0,400,423.86170165221483,26.075099827721715,1294.9153000954539,3056.296106362773
1783420486,50,,Aggregated,62.000000,0.000000,400,460,500,530,630,730,820,890,1100,1300,1300,5326,0,400,423.7826299094978,26.075099827721715,1294.9153000954539,3056.296282388284
